t,S,I,R
2.641784020384319,288,427,285
2.643327470320195,288,426,286
2.6503340658953536,287,427,286
2.6506747352574336,287,426,287
2.651006879125223,287,425,288
2.6513721465588267,287,424,289
2.6528514926532614,286,425,289
2.657640468240271,285,426,289
2.65919824234947,284,427,289
2.6600241305554806,284,426,290
2.6617631987509154,283,427,290
2.6622669463148543,282,428,290
2.662851576314539,281,429,290
2.6643213634132232,281,428,291
2.6674914347834817,281,427,292
2.6690626015580157,281,426,293
2.6840915630170348,281,425,294
2.6862602418002584,280,426,294
2.6867123480019415,279,427,294
2.688606957869962,278,428,294
2.689239089044268,277,429,294
2.6931098675986784,277,428,295
2.6933792622632673,276,429,295
2.695920948269186,275,430,295
2.6979672419727883,275,429,296
2.6999982573896837,275,428,297
2.700429831663472,275,427,298
2.7016269644063087,274,428,298
2.7031616794837467,273,429,298
2.7072893168888505,273,428,299
2.7084494534085413,272,429,299
2.7217736894551305,272,428,300
2.723350122321809,271,429,300
2.7235824228207868,270,430,300
2.731614853952245,269,431,300
2.7321611013184497,268,432,300
2.7338504828953734,268,431,301
2.734012812704575,267,432,301
2.7370903640997613,267,431,302
2.7371834313121184,267,430,303
2.7414095344928056,267,429,304
2.742925163844362,267,428,305
2.747703362730085,267,427,306
2.7481832110142816,266,428,306
2.751292463602573,265,429,306
2.7518556069658073,265,428,307
2.7529006915076817,265,427,308
2.753051219296964,264,428,308
2.75612943327709,263,429,308
2.7579850134285135,263,428,309
2.758866871780798,263,427,310
2.774014823790702,263,426,311
2.7741566145984007,262,427,311
2.7741724449563328,261,428,311
2.775674529868539,261,427,312
2.776803932043613,260,428,312
2.7778487577404816,260,427,313
2.7783149659602935,260,426,314
2.780304258828724,259,427,314
2.780859511268475,259,426,315
2.783443701914338,259,425,316
2.7857305521921156,259,424,317
2.7871122087675726,259,423,318
2.787234047582418,259,422,319
2.7908582722648467,259,421,320
2.7943424964125594,258,422,320
2.798271477177391,257,423,320
2.8055553383860166,256,424,320
2.806618009096791,255,425,320
2.8093738854055323,254,426,320
2.8130502840620504,254,425,321
2.814526003654602,253,426,321
2.8161514504160534,253,425,322
2.8198606181274664,252,426,322
2.8219831552409658,252,425,323
2.8234919742858398,252,424,324
2.8259313112987487,251,425,324
2.828399153467623,251,424,325
2.8311646776551784,251,423,326
2.832896781612594,251,422,327
2.8340559801906915,250,423,327
2.8364258080156812,249,424,327
2.841908394186395,249,423,328
2.847067868537139,249,422,329
2.8522835186626554,248,423,329
2.8536781177287907,247,424,329
2.858816454291954,246,425,329
2.864315085820816,245,426,329
2.86672114746347,244,427,329
2.867286178063554,243,428,329
2.869934813980896,242,429,329
2.875939307871773,242,428,330
2.876273459171832,242,427,331
2.8768568146066875,241,428,331
2.8804085407673394,240,429,331
2.8857530203098043,239,430,331
2.8859097273685976,238,431,331
2.8873434539815905,238,430,332
2.8877613531502466,238,429,333
2.8883931888298355,238,428,334
2.8889788029523102,237,429,334
2.890920420188874,236,430,334
2.8909568394917504,236,429,335
2.890982953208253,235,430,335
2.893141379483679,235,429,336
2.893398228546013,234,430,336
2.8965684599456236,233,431,336
2.8967709925022076,233,430,337
2.8983542680027794,232,431,337
2.900811068963882,232,430,338
2.904299120521854,232,429,339
2.9044479914502963,232,428,340
2.9095954373788566,232,427,341
2.9119205568174578,231,428,341
2.9136517675998443,231,427,342
2.914375962274713,231,426,343
2.922159485096928,231,425,344
2.9241974688160357,230,426,344
2.926389628925505,230,425,345
2.926810679474458,229,426,345
2.931323457353065,229,425,346
2.9370644725628536,229,424,347
2.9543522626283467,229,423,348
2.956581847021376,228,424,348
2.9611865091394294,228,423,349
2.964297809436639,227,424,349
2.9733610698632957,227,423,350
2.9758063343265775,226,424,350
2.9759417156723615,226,423,351
2.9780704093397756,226,422,352
2.9793573906899216,226,421,353
2.9893234329317457,226,420,354
2.9912948693282186,225,421,354
2.997819576901476,224,422,354
2.997928423784682,223,423,354
2.9981421198460723,223,422,355
2.9989495195745017,223,421,356
3.000894444716938,223,420,357
3.001151512858937,222,421,357
3.0028927617436705,222,420,358
3.012499925743751,222,419,359
3.014540045355046,222,418,360
3.0162965233144536,222,417,361
3.019861619049315,221,418,361
3.0198682141200734,220,419,361
3.023773056955924,219,420,361
3.0267588595780803,219,419,362
3.027011318540566,219,418,363
3.03202009814505,219,417,364
3.0386630773116314,219,416,365
3.0398345129275364,218,417,365
3.040551107931619,217,418,365
3.042014868951957,216,419,365
3.0466720000262737,215,420,365
3.047202171643075,214,421,365
3.047252356663548,213,422,365
3.0529532464952864,212,423,365
3.053710251443844,211,424,365
3.0568928871171637,210,425,365
3.0614185497799373,209,426,365
3.0619291493705485,208,427,365
3.070117831671856,207,428,365
3.0708813128316286,206,429,365
3.0733588695979575,205,430,365
3.07532930269098,205,429,366
3.075442354871727,204,430,366
3.0794108970172136,203,431,366
3.080510631799221,202,432,366
3.083724670654171,201,433,366
3.0850655172806376,200,434,366
3.0858083738194764,199,435,366
3.089094839889541,198,436,366
3.0942654632747515,197,437,366
3.094798800475762,196,438,366
3.096664173831874,196,437,367
3.09842947034312,196,436,368
3.1007223428613964,196,435,369
3.1074534216056966,196,434,370
3.110222009396674,195,435,370
3.1106966523112343,195,434,371
3.1126607641040764,194,435,371
3.1145341977261536,194,434,372
3.1160415606292533,193,435,372
3.120557969521738,192,436,372
3.1217603851018865,192,435,373
3.122271773867589,192,434,374
3.124750367873208,192,433,375
3.1304003900538606,191,434,375
3.133960960711256,191,433,376
3.134691515546332,191,432,377
3.1355850987838525,190,433,377
3.140776877848662,190,432,378
3.140971337622969,190,431,379
3.1444017143237564,189,432,379
3.145136148900142,189,431,380
3.1456791338330614,188,432,380
3.1467442282933824,188,431,381
3.1517991758276547,188,430,382
3.1524046991072447,188,429,383
3.1611192391443494,188,428,384
3.161464553399694,187,429,384
3.165303026611989,186,430,384
3.166146705730577,186,429,385
3.1685882676589974,186,428,386
3.1718489853596648,186,427,387
3.1747423936759693,186,426,388
3.17543536460096,185,427,388
3.177384154194662,184,428,388
3.178397890194863,183,429,388
3.1787067604691734,183,428,389
3.1852870025162967,183,427,390
3.1860795886052213,182,428,390
3.187015106764893,182,427,391
3.198499907560122,181,428,391
3.20132996630475,180,429,391
3.2071468882997323,180,428,392
3.207879641478677,180,427,393
3.2209557106714612,180,426,394
3.2216154265688455,180,425,395
3.2315769448698264,179,426,395
3.2345475417329856,179,425,396
3.2348931369886125,178,426,396
3.23570774432454,178,425,397
3.2365294878368758,177,426,397
3.236954845706767,176,427,397
3.2413600481436085,176,426,398
3.241771543704475,175,427,398
3.2431090206027826,174,428,398
3.2444030154634564,173,429,398
3.2470065149237497,173,428,399
3.247769666721833,173,427,400
3.2510626593976264,173,426,401
3.253564490984354,173,425,402
3.257342177103888,173,424,403
3.262076856603651,172,425,403
3.2631503894350944,172,424,404
3.264209192034275,171,425,404
3.265908335425379,170,426,404
3.268737499528237,169,427,404
3.2690592817621726,169,426,405
3.2771399447040834,169,425,406
3.2814613168490516,169,424,407
3.2824998252822097,168,425,407
3.2835395158719445,167,426,407
3.287147498952588,167,425,408
3.287957079424764,167,424,409
3.2955232702859174,167,423,410
3.29621480792178,166,424,410
3.2970217004234055,166,423,411
3.298603098391577,165,424,411
3.3028423503858524,164,425,411
3.304937650909869,164,424,412
3.305084615982097,164,423,413
3.3066201774469794,163,424,413
3.3069740180409286,163,423,414
3.3122757663198974,162,424,414
3.312575223087782,161,425,414
3.313864565898027,160,426,414
3.3148472696745817,160,425,415
3.318035384501662,160,424,416
3.32062050508798,160,423,417
3.3234119728949714,160,422,418
3.3242461705384554,160,421,419
3.3276168585628407,160,420,420
3.3326657488046103,159,421,420
3.334094015959528,158,422,420
3.334639425338818,157,423,420
3.339186783421342,157,422,421
3.34030357648184,157,421,422
3.348579712555733,157,420,423
3.351105915827212,157,419,424
3.3553468269057323,157,418,425
3.3558897009435134,157,417,426
3.359206293626892,157,416,427
3.3608027578454354,157,415,428
3.3617798931225424,156,416,428
3.363318675190125,156,415,429
3.363821528264072,155,416,429
3.36548099435003,155,415,430
3.367075529061391,155,414,431
3.368004168214881,154,415,431
3.373969602019816,154,414,432
3.3748877110801283,154,413,433
3.3750400581745112,154,412,434
3.375290031959593,153,413,434
3.375446414431934,152,414,434
3.38541603644844,152,413,435
3.3867227956823127,152,412,436
3.388627603430146,152,411,437
3.3900606254268744,152,410,438
3.39398706720912,152,409,439
3.3966059150033434,152,408,440
3.4009579756976867,152,407,441
3.4010509774678046,152,406,442
3.4019817056864534,151,407,442
3.4051345040220373,150,408,442
3.4119385405485727,149,409,442
3.416095415787756,148,410,442
3.4208144199552586,148,409,443
3.4229593965191807,148,408,444
3.42340104841188,148,407,445
3.4240788174196086,148,406,446
3.4309375774674584,148,405,447
3.431438270116995,147,406,447
3.434468500381533,147,405,448
3.447111768882139,147,404,449
3.4513203297784587,146,405,449
3.4521898334605643,145,406,449
3.4553422282960264,145,405,450
3.4553424445910523,145,404,451
3.4575715703335597,144,405,451
3.457625344226072,144,404,452
3.4608156354102806,144,403,453
3.462208927066189,144,402,454
3.464516261798141,144,401,455
3.4680684409796902,143,402,455
3.4782669162618447,143,401,456
3.4832909486062174,142,402,456
3.483872742605505,141,403,456
3.4857037001557822,141,402,457
3.4866414458670567,141,401,458
3.487539111680356,141,400,459
3.4899530667123067,141,399,460
3.49082416797759,141,398,461
3.4925019255234697,141,397,462
3.494020337721287,141,396,463
3.4944684293541206,140,397,463
3.497145387638958,139,398,463
3.4976795365665523,139,397,464
3.499698283621129,138,398,464
3.501760128888931,138,397,465
3.516925682189475,137,398,465
3.5177955434056796,137,397,466
3.517820390800625,136,398,466
3.5180112389077838,136,397,467
3.518012030274797,136,396,468
3.521353245926408,135,397,468
3.52336174730171,135,396,469
3.5241526940057306,135,395,470
3.5252757303040174,134,396,470
3.538237532310743,134,395,471
3.5394712319803445,134,394,472
3.5475468484932717,133,395,472
3.549643266847167,132,396,472
3.5498156926081585,132,395,473
3.5535307910429927,131,396,473
3.5536246323242473,130,397,473
3.5597270431945045,129,398,473
3.5631226095423645,128,399,473
3.5682735798017493,127,400,473
3.575022837946115,127,399,474
3.5785885547116103,127,398,475
3.5930796613026335,127,397,476
3.593904156727152,127,396,477
3.597515901302535,126,397,477
3.5982733702306184,126,396,478
3.598508471755393,126,395,479
3.6000779171919617,126,394,480
3.6037830493686007,125,395,480
3.6093781681972534,125,394,481
3.6100831109307756,125,393,482
3.6157312420139878,125,392,483
3.6181343770657857,125,391,484
3.6189049049657993,125,390,485
3.6200433572688095,125,389,486
3.620362334151645,125,388,487
3.6266258061733385,125,387,488
3.6310002170154663,125,386,489
3.633002561154915,125,385,490
3.633246198211459,125,384,491
3.6384263214990686,125,383,492
3.6386908369161834,125,382,493
3.644562921333242,124,383,493
3.6492738743573963,124,382,494
3.6516787669636392,124,381,495
3.665873432085149,124,380,496
3.6771384986753555,124,379,497
3.6807878124303857,124,378,498
3.682283948733335,123,379,498
3.6833657595185856,123,378,499
3.6846805046874294,123,377,500
3.684870219128323,122,378,500
3.6914882446026787,121,379,500
3.694035485338046,121,378,501
3.6942552402716764,121,377,502
3.694405540315002,120,378,502
3.695205382639056,120,377,503
3.6952666727136405,120,376,504
3.6958829219024993,120,375,505
3.702671622086737,119,376,505
3.7151345139563063,118,377,505
3.7156850381616886,118,376,506
3.7172763372784745,118,375,507
3.7240153972329324,117,376,507
3.725394425185639,116,377,507
3.7290636769427676,115,378,507
3.7297485956366985,115,377,508
3.7352155305476575,114,378,508
3.7366359917258523,114,377,509
3.7413307170283647,114,376,510
3.7465769887032705,114,375,511
3.7495939738382913,113,376,511
3.7511660710005224,112,377,511
3.756397277666659,111,378,511
3.758324649735312,111,377,512
3.768848290133291,111,376,513
3.7723679497684106,110,377,513
3.7768441150879273,109,378,513
3.777159136802144,108,379,513
3.7787435573765533,107,380,513
3.779846748418392,107,379,514
3.8101750635877476,107,378,515
3.8193520013990745,107,377,516
3.8210437834465605,107,376,517
3.823836860457134,107,375,518
3.8251437458567006,106,376,518
3.829353123483951,106,375,519
3.8331552634274657,106,374,520
3.845333281061241,105,375,520
3.8455583574502152,105,374,521
3.8509787738146897,105,373,522
3.853494986127255,105,372,523
3.8539087822025877,104,373,523
3.8549744879645935,104,372,524
3.8558212445665583,104,371,525
3.867011506918092,104,370,526
3.868063793195804,104,369,527
3.8711736731223727,104,368,528
3.8714940915994713,104,367,529
3.873235167148182,103,368,529
3.8767247874590933,103,367,530
3.8888037981311285,103,366,531
3.8916172074836712,103,365,532
3.8921784503558254,103,364,533
3.8952855623645832,102,365,533
3.8958645107763337,102,364,534
3.8963562110088286,102,363,535
3.8973495215584926,102,362,536
3.9003030749716987,102,361,537
3.9041714138071058,102,360,538
3.9047972659602674,101,361,538
3.9141004695490635,101,360,539
3.9186071468189496,101,359,540
3.9207083043177477,101,358,541
3.9222495267265063,100,359,541
3.9225254616789726,100,358,542
3.927040090828304,100,357,543
3.936670870282414,100,356,544
3.9397508391752054,100,355,545
3.940475129825289,99,356,545
3.9439968318818788,98,357,545
3.944564956899806,98,356,546
3.9461477485515464,97,357,546
3.9634582323387044,96,358,546
3.9655235079300675,96,357,547
3.9681223944742583,95,358,547
3.9736053111997554,95,357,548
3.9738440212496293,95,356,549
3.980048476033255,95,355,550
3.9826743909745286,95,354,551
3.9830514254491267,95,353,552
3.9864132418978038,94,354,552
3.9965858378513057,94,353,553
4.0107095403471025,93,354,553
4.011021400648187,92,355,553
4.027582304448699,92,354,554
4.034818613396283,92,353,555
4.038930542217321,92,352,556
4.041030044688112,92,351,557
4.041250146424327,92,350,558
4.051126927689661,92,349,559
4.053695619703412,92,348,560
4.054017119628364,92,347,561
4.075158025174516,92,346,562
4.092437909848703,92,345,563
4.093913926908552,92,344,564
4.095180963452113,92,343,565
4.095962733907791,92,342,566
4.098425775467593,91,343,566
4.105295843292589,91,342,567
4.110314069179995,90,343,567
4.1165900083584015,89,344,567
4.11796571259207,89,343,568
4.1193048371506675,88,344,568
4.126126158924625,87,345,568
4.131728034952473,87,344,569
4.141365948530329,87,343,570
4.144666748615071,87,342,571
4.145743371370062,87,341,572
4.1534256503608535,86,342,572
4.155356444501023,86,341,573
4.159548908025555,85,342,573
4.163787727232626,85,341,574
4.164807847637338,85,340,575
4.172275569378516,85,339,576
4.1787181036900325,85,338,577
4.179001658769531,85,337,578
4.184177900280607,85,336,579
4.190105518144897,85,335,580
4.193596161182799,85,334,581
4.194126337858826,84,335,581
4.197099423404396,84,334,582
4.206978923840904,84,333,583
4.210632360866683,83,334,583
4.21604722505232,83,333,584
4.216121893758029,82,334,584
4.219107499108399,82,333,585
4.220657499333318,82,332,586
4.224565103084266,82,331,587
4.226893853167337,82,330,588
4.229362732680682,82,329,589
4.252994567924334,82,328,590
4.255839244546888,81,329,590
4.257624122575674,80,330,590
4.266778752266018,79,331,590
4.267452584080901,79,330,591
4.281243878313875,79,329,592
4.284001779241375,79,328,593
4.284863756832168,79,327,594
4.2852766373091296,79,326,595
4.296262463254081,79,325,596
4.2973696498519995,79,324,597
4.302533591816125,79,323,598
4.306369498097744,79,322,599
4.311076929045163,79,321,600
4.3226398261197385,78,322,600
4.333027671625164,78,321,601
4.333564243547917,78,320,602
4.335719098313794,77,321,602
4.337415011481941,77,320,603
4.343832341676838,77,319,604
4.348426252261345,77,318,605
4.34912953082085,77,317,606
4.349799098038869,76,318,606
4.350109344899867,76,317,607
4.352837433438075,76,316,608
4.3532359357274615,75,317,608
4.3543247217582906,75,316,609
4.35884803031091,75,315,610
4.361140312517431,75,314,611
4.363196846702969,74,315,611
4.36650699713217,73,316,611
4.36674146513145,73,315,612
4.369159536186613,73,314,613
4.371252360214923,73,313,614
4.3734192067931215,73,312,615
4.374277000343182,73,311,616
4.382205458421105,73,310,617
4.383341633080733,73,309,618
4.4050037220512,73,308,619
4.409975345173748,72,309,619
4.416639668476989,71,310,619
4.434270639756714,70,311,619
4.438200608934982,69,312,619
4.440236706082218,69,311,620
4.44463830828157,69,310,621
4.454413615640266,69,309,622
4.456985961097872,69,308,623
4.45975682359496,69,307,624
4.4636818276423424,69,306,625
4.4640038914682725,69,305,626
4.474430371673073,68,306,626
4.477774175987997,67,307,626
4.481181739111448,66,308,626
4.482359455504066,66,307,627
4.486145365012892,66,306,628
4.487911229609589,66,305,629
4.495080156231016,66,304,630
4.49781400339891,66,303,631
4.498768868691622,66,302,632
4.5024150543688615,66,301,633
4.503699656204946,65,302,633
4.5068870204390885,65,301,634
4.507177094065152,65,300,635
4.526066130541761,65,299,636
4.532625623764341,65,298,637
4.538528250035987,65,297,638
4.550259711478193,65,296,639
4.551525351207152,65,295,640
4.552018472089843,65,294,641
4.552532681967453,65,293,642
4.55393068084639,65,292,643
4.571016658792171,64,293,643
4.58189957818961,64,292,644
4.584222722704807,63,293,644
4.584727429717022,63,292,645
4.586053019546575,63,291,646
4.599465119695408,62,292,646
4.600611800768925,62,291,647
4.604438308958647,61,292,647
4.606581478209437,60,293,647
4.6088013909517604,60,292,648
4.619114466404853,59,293,648
4.6204193190791685,59,292,649
4.621991543004904,59,291,650
4.623615682385605,59,290,651
4.623959083141292,59,289,652
4.631236117142734,59,288,653
4.635797681352985,59,287,654
4.637923596496718,58,288,654
4.640344708682743,58,287,655
4.640613150267636,58,286,656
4.642576996445805,58,285,657
4.6430324582792775,58,284,658
4.6443925536558615,57,285,658
4.649111956327252,57,284,659
4.650236816409831,56,285,659
4.650624116156968,56,284,660
4.658948782310501,56,283,661
4.662689474617308,56,282,662
4.665386327839897,56,281,663
4.668012476717938,55,282,663
4.668058303013407,55,281,664
4.669006145864986,55,280,665
4.671128931919464,55,279,666
4.671995248356151,55,278,667
4.682707346122051,55,277,668
4.706010098743248,55,276,669
4.7062600125301515,54,277,669
4.711735640040939,54,276,670
4.725669196659738,54,275,671
4.73220435891678,54,274,672
4.734650494874695,54,273,673
4.740209577738039,54,272,674
4.741078662180127,54,271,675
4.742745627556452,54,270,676
4.742914646300548,54,269,677
4.743204638149258,53,270,677
4.7440545623615265,52,271,677
4.746217448304589,52,270,678
4.747873957366999,52,269,679
4.758696825503658,52,268,680
4.760769786664561,51,269,680
4.763092912691449,51,268,681
4.767679924936036,51,267,682
4.791001964053947,51,266,683
4.796164683324399,51,265,684
4.805229429285144,51,264,685
4.811893894577513,51,263,686
4.8276909970773385,51,262,687
4.828651959912394,51,261,688
4.830202685087636,51,260,689
4.835359446630232,51,259,690
4.837257089645115,51,258,691
4.843522837683632,51,257,692
4.844940717268938,51,256,693
4.845112014839836,51,255,694
4.856518241460401,51,254,695
4.856617820702605,51,253,696
4.86051100248867,51,252,697
4.860740184157874,50,253,697
4.860930959107054,50,252,698
4.8669968683583935,49,253,698
4.872838180152029,48,254,698
4.874078245385284,48,253,699
4.878736248312904,48,252,700
4.894170796164704,48,251,701
4.899471976610411,48,250,702
4.906364631524139,48,249,703
4.9083966219632815,48,248,704
4.913247227598542,48,247,705
4.91335303597312,48,246,706
4.921643545150718,48,245,707
4.924525188853328,48,244,708
4.940309905062152,47,245,708
4.960357850404511,47,244,709
4.968776923829786,46,245,709
4.972740421742611,46,244,710
4.975014721832201,46,243,711
4.987869839127761,46,242,712
5.002453914487861,46,241,713
5.00305399756632,46,240,714
5.007998220725004,45,241,714
5.014696321741214,45,240,715
5.026268454476517,45,239,716
5.032663698431193,45,238,717
5.036494904848035,45,237,718
5.047906470906983,45,236,719
5.048149075482912,45,235,720
5.0613948171219585,45,234,721
5.065789173364206,45,233,722
5.096475708597039,45,232,723
5.096721657752517,45,231,724
5.096724027484315,45,230,725
5.098835453419141,44,231,725
5.1041480725449615,44,230,726
5.118979958260714,44,229,727
5.125602280830245,44,228,728
5.126618055964786,44,227,729
5.1333307666320085,44,226,730
5.137352489178632,44,225,731
5.144262441924205,44,224,732
5.146518816827957,44,223,733
5.148754605106447,44,222,734
5.150535356120028,44,221,735
5.163800621857705,44,220,736
5.168795018892016,43,221,736
5.181206614126131,42,222,736
5.192896821019135,42,221,737
5.197005973758118,42,220,738
5.200137312441626,42,219,739
5.208090781461842,41,220,739
5.216016123320072,41,219,740
5.222515037190292,41,218,741
5.240856386786023,41,217,742
5.2449482315666565,41,216,743
5.249116862600149,41,215,744
5.253765865115863,40,216,744
5.256491511455049,40,215,745
5.256701921395218,40,214,746
5.2688452624672575,39,215,746
5.2719946257011765,39,214,747
5.275107560962789,39,213,748
5.288219825389364,39,212,749
5.3033110280416444,39,211,750
5.327801501605365,39,210,751
5.3294601163825215,39,209,752
5.3326412739178055,39,208,753
5.33373951190967,39,207,754
5.335403235414084,39,206,755
5.363824345962358,39,205,756
5.374941790878787,38,206,756
5.384493480958198,38,205,757
5.386688039423212,38,204,758
5.387339240197971,38,203,759
5.401367134279039,38,202,760
5.434765292345581,38,201,761
5.439859253967934,38,200,762
5.443749573421538,38,199,763
5.444454162602195,38,198,764
5.46023326975443,38,197,765
5.464015440886897,38,196,766
5.464606437747013,38,195,767
5.466055776220552,38,194,768
5.49953389634152,38,193,769
5.506982361382197,38,192,770
5.510469234781106,38,191,771
5.520787950783574,38,190,772
5.527934745243382,38,189,773
5.539186511805464,37,190,773
5.552604622105449,37,189,774
5.555778447346443,37,188,775
5.55780299074529,37,187,776
5.5838615362647745,37,186,777
5.59407671667031,37,185,778
5.6025220853033435,37,184,779
5.603248275701305,37,183,780
5.612936523805006,37,182,781
5.620860588521343,37,181,782
5.621739469067747,37,180,783
5.649385350414235,37,179,784
5.6733335275499455,37,178,785
5.697212111657903,36,179,785
5.701244667532838,36,178,786
5.705930620369833,36,177,787
5.711345440705969,35,178,787
5.7163909530339545,35,177,788
5.731096060330268,35,176,789
5.738566373462779,35,175,790
5.743151817335376,35,174,791
5.759361377590447,35,173,792
5.768916158080921,35,172,793
5.769809902150285,35,171,794
5.779815683439344,34,172,794
5.782596987379,34,171,795
5.796882030195641,34,170,796
5.800343103988324,34,169,797
5.819410668719547,34,168,798
5.826484110568478,34,167,799
5.826500905050996,34,166,800
5.880883446011509,34,165,801
5.883639368886877,34,164,802
5.895973188299168,33,165,802
5.898439097952215,33,164,803
5.923532242922137,33,163,804
5.946006970192647,32,164,804
5.9574239832021245,32,163,805
6.0027886293531045,32,162,806
6.010104418617867,32,161,807
6.012904425481746,32,160,808
6.0194353860199055,32,159,809
6.021620112124939,31,160,809
6.033711193013477,31,159,810
6.053895386109643,31,158,811
6.06240720128618,31,157,812
6.062733861340642,31,156,813
6.069867876831277,31,155,814
6.072711409060065,30,156,814
6.074543840344153,30,155,815
6.082008777706782,30,154,816
6.106387087488883,30,153,817
6.113412385349535,30,152,818
6.117109718926003,30,151,819
6.129819288231953,30,150,820
6.145003601375335,30,149,821
6.145875272753398,30,148,822
6.150153144644392,30,147,823
6.169551856909744,29,148,823
6.181336257542671,29,147,824
6.205580109250694,29,146,825
6.227666519932931,29,145,826
6.241126580750655,29,144,827
6.252865304151155,29,143,828
6.254886624338947,29,142,829
6.25793334354976,29,141,830
6.260845133295097,29,140,831
6.275757451464175,29,139,832
6.278599360051917,29,138,833
6.297173907770012,29,137,834
6.298204761073428,29,136,835
6.3172059889308745,29,135,836
6.3352518669887585,29,134,837
6.355730119907355,29,133,838
6.365417328132464,28,134,838
6.400718915716684,28,133,839
6.412797662223597,28,132,840
6.426201653346998,28,131,841
6.428655482993561,28,130,842
6.443975659456565,28,129,843
6.4472556353686175,28,128,844
6.461242475504844,28,127,845
6.490340288023638,28,126,846
6.492780915341175,28,125,847
6.496878068928814,28,124,848
6.508852522674569,28,123,849
6.526383760817243,28,122,850
6.544053853847728,28,121,851
6.556858759132796,28,120,852
6.569841194005647,28,119,853
6.585842909256747,28,118,854
6.628543266440271,28,117,855
6.6496240520356675,28,116,856
6.658146893137097,28,115,857
6.659820983350204,28,114,858
6.665888980492851,28,113,859
6.668207699818731,28,112,860
6.721250905673738,28,111,861
6.737116071735729,28,110,862
6.747438102172159,28,109,863
6.772018174829256,28,108,864
6.77233946757699,28,107,865
6.776747198255989,28,106,866
6.781258477252162,28,105,867
6.806921116692545,28,104,868
6.825393148764135,28,103,869
6.84717708185144,28,102,870
6.85469144944809,28,101,871
6.86425064072859,28,100,872
6.89095013271569,28,99,873
6.900246148009124,28,98,874
6.906816823959818,28,97,875
6.910847147819267,28,96,876
6.951091636020878,28,95,877
6.961437526270322,27,96,877
7.013012950322155,27,95,878
7.045615971698326,27,94,879
7.049895456285525,27,93,880
7.069171440121076,27,92,881
7.120275462498993,27,91,882
7.125801923515711,27,90,883
7.181830272909346,27,89,884
7.188318981780658,26,90,884
7.2175719682319714,26,89,885
7.257620962975678,26,88,886
7.296298447024077,26,87,887
7.308200732479448,26,86,888
7.387935059856271,26,85,889
7.395514370390948,26,84,890
7.397889431405945,26,83,891
7.410798875655685,26,82,892
7.46621908834209,26,81,893
7.4875527267973645,26,80,894
7.495518575447878,26,79,895
7.510440155657161,26,78,896
7.560959611018291,26,77,897
7.569358429254539,26,76,898
7.618317635531382,26,75,899
7.6229472476143405,26,74,900
7.634517639570449,26,73,901
7.639130111525547,26,72,902
7.6589083481352285,26,71,903
7.691577903872199,26,70,904
7.7043616864745195,26,69,905
7.713238746792397,26,68,906
7.741016479020892,26,67,907
7.759496053765001,26,66,908
7.766817723534044,26,65,909
7.820151473708092,26,64,910
7.8439500054122755,26,63,911
7.845536361482469,26,62,912
7.877683850553166,25,63,912
7.9058720268986225,25,62,913
7.942144422320491,25,61,914
7.96304788855926,25,60,915
7.997842300703674,25,59,916
8.035880353551569,25,58,917
8.046585380334818,25,57,918
8.070678031152632,24,58,918
8.092758070921,24,57,919
8.113569867541482,24,56,920
8.160342410416488,24,55,921
8.167193541738508,24,54,922
8.186769462157436,24,53,923
8.259282447309587,24,52,924
8.284251803291204,24,51,925
8.29383058066536,24,50,926
8.322618368246523,24,49,927
8.418196517733112,24,48,928
8.428828433670736,24,47,929
8.536614023530115,24,46,930
8.596490350532648,24,45,931
8.598697996131914,23,46,931
8.62469021057342,23,45,932
8.652412432967758,23,44,933
8.789215189386763,23,43,934
8.896991187477633,23,42,935
8.975516644896611,23,41,936
9.079199210499274,23,40,937
9.11905962982998,23,39,938
9.163136965227215,23,38,939
9.196789867211937,23,37,940
9.235027975795647,23,36,941
9.304289376567382,23,35,942
9.304833518332432,23,34,943
9.314752340564404,23,33,944
9.359337775608362,22,34,944
9.510802319411273,22,33,945
9.628107510412535,22,32,946
9.629027935326098,22,31,947
9.69381727371879,22,30,948
9.792972743946235,22,29,949
9.977627013617521,22,28,950
10.25872589935745,22,27,951
10.338066470057957,22,26,952
10.340336773115007,22,25,953
10.466552094945747,22,24,954
10.519985888429538,22,23,955
10.54722074204657,22,22,956
10.622167318734773,22,21,957
10.710247570074547,22,20,958
10.861877285335826,22,19,959
10.864259379301352,22,18,960
10.905748999238078,22,17,961
10.915484095574024,22,16,962
11.006032773315837,22,15,963
11.057609986219052,22,14,964
11.174096058320883,22,13,965
11.208222531916451,22,12,966
11.386484622856923,22,11,967
11.466439786486092,22,10,968
11.636951332361901,22,9,969
11.745443614652126,22,8,970
12.524997347456097,22,7,971
12.665185569452149,22,6,972
12.82907981700121,22,5,973
12.898492621927584,22,4,974
12.92691381280573,22,3,975
14.686618825518899,22,2,976
17.05606660591576,22,1,977
17.202698067493767,22,0,978
